"SURVEY","Sub_catchment_index","SITE","JULIAN_DAY","WETTED_AREA","METHOD","d_0","AVG_LENGTH_0","TOT_COUNT_0","d_1","AVG_LENGTH_1","TOT_COUNT_1","d_2","AVG_LENGTH_2","TOT_COUNT_2"
2016,"KED","34",195,150,"Single pass",0.014,NA,NA,0.019,87,1,0.115,97.4,7
2016,"KED","36",216,133.9,"Single pass",0.013,NA,NA,0.038,86.7,3,0.067,122.4,5
2016,"KED","37",216,201.6,"Single pass",0.012,NA,NA,0.01,NA,NA,0.006,NA,NA
2016,"KED","38",201,150,"Single pass",0.42,41.4,20,0.292,79.4,18,0.16,104.4,9
2016,"KED","39",200,105.6,"Calibration",0.988,40.1,105,0.466,78.9,52,0.169,102.4,17
2016,"KED","40",203,158.9,"Calibration",0.078,41.4,12,0.078,80.5,12,0.06,104.2,9
2016,"KED","41",201,103.8,"Calibration",0.343,37.6,37,0.08,80.9,9,0.077,97.6,8
2016,"KED","42",196,96.9,"Calibration",0.124,33.8,11,0.073,83.2,8,0.004,NA,NA
2016,"KED","76",216,150,"Single pass",1.576,55.5,72,0.15,88.7,11,0.727,109,27
2016,"KED","77",216,150,"Single pass",0.752,52.9,36,0.191,88.7,13,0.177,106.4,10
2016,"KED","80",203,150,"Single pass",1.337,39.9,56,0.254,79.4,16,0.024,98.5,2
2016,"KED","81",196,150,"Single pass",0.078,34.5,4,0.152,80.2,10,0.007,NA,NA
2016,"KED","82",196,150,"Single pass",0.015,NA,NA,0.298,79.2,18,0.007,NA,NA
2016,"KED","W",209,150,"Single pass",0.814,46.2,37,0.011,NA,NA,0.007,NA,NA
2016,"LMR","43",209,150,"Single pass",0.415,46.9,21,0.014,81,1,0.009,95,1
2016,"LMR","44",215,150,"Single pass",0.18,44.5,10,0.034,81,3,0.004,NA,NA
2016,"LMR","45",217,94.9,"Calibration",1.095,51.3,104,0.005,NA,NA,0.003,NA,NA
2016,"LMR","46",221,150,"Single pass",0.417,52.9,23,0.158,90.2,12,0.026,111.3,3
2016,"LMR","47",221,163,"Single pass",0.142,49.2,8,0.008,NA,NA,0.004,NA,NA
2016,"LMR","49",215,186.8,"Single pass",0.014,NA,NA,0.035,91.3,3,0.017,118.5,2
2016,"LMR","50",215,150,"Single pass",0.372,52.5,20,0.055,83.4,5,0.026,113,3
2016,"LMR","51",194,150,"Single pass",0.014,NA,NA,0.125,83.7,9,0.018,123.5,2
2016,"LMR","52",195,104.5,"Calibration",0.721,36.3,76,0.172,84.5,17,0.079,93.5,8
2016,"LMR","53",194,103.9,"Calibration",0.007,NA,NA,0.199,84.7,21,0.016,98.7,3
2016,"LMR","85",215,150,"Single pass",0.145,46,8,0.008,NA,NA,0.004,NA,NA
2016,"UPS","14",202,114,"Calibration",0.231,38.4,25,0.044,74.4,5,0.004,NA,NA
2016,"UPS","15",231,150,"Single pass",0.201,48.9,11,0.008,NA,NA,0.007,NA,NA
2016,"UPS","16",229,150,"Single pass",0.286,48.3,16,0.196,80.3,14,0.024,102,2
2016,"UPS","17",222,150,"Single pass",0.402,48.5,21,0.045,88.8,4,0.037,109,3
2016,"UPS","17A",222,115.7,"Calibration",0.226,48.2,26,0.008,85,1,0.011,93,1
2016,"UPS","18",222,150,"Single pass",0.059,45.7,3,0.05,84,4,0.058,103.2,4
2016,"UPS","21",224,150,"Single pass",0.252,47,13,0.048,81.2,4,0.008,NA,NA
2016,"UPS","22",230,150,"Single pass",0.839,51.4,43,0.11,85.1,9,0.023,123.5,2
2016,"UPS","23",231,150,"Single pass",0.54,57.6,29,0.403,88.9,25,0.17,117.5,10
2016,"UPS","260km",229,128.1,"Single pass",0.014,NA,NA,0.008,NA,NA,0.087,124.7,6
2016,"UPS","282km",264,191.1,"Single pass",1.662,52.5,79,0.107,81.4,8,0.343,108.9,15
2016,"UPS","40M",224,212.4,"Single pass",0.013,NA,NA,0.021,89.5,2,0.24,115.2,13
2016,"UPS","60",229,150,"Single pass",0.708,49.9,35,0.057,80.4,5,0.052,115.8,4
2016,"UPS","61",229,150,"Single pass",0.291,48.8,14,0.026,87.5,2,0.008,NA,NA
2016,"UPS","62",264,150,"Single pass",0.261,48.8,15,0.024,81,2,0.04,115,3
2016,"UPS","64",264,150,"Single pass",0.014,NA,NA,0.081,81.7,6,0.237,108.9,11
2016,"UPS","65",230,52.2,"Calibration",0.824,48,52,0.016,82,1,0.005,NA,NA
2016,"UPS","68",230,150,"Single pass",0.267,53.6,17,0.007,NA,NA,0.021,104.5,2
2016,"UPS","70",231,179.6,"Single pass",0.013,NA,NA,0.03,86.3,3,0.358,119.4,17
2016,"PAT","P1",242,150,"Single pass",0.158,61.4,8,0.14,96.2,8,0.02,137,1
2016,"PAT","P2",243,150,"Single pass",1.111,54.2,56,0.086,93.5,6,0.017,112,1
2016,"PAT","P3",243,150,"Single pass",0.946,54.4,45,0.408,86.8,22,0.178,117.3,9
2016,"PAT","P4",243,150,"Single pass",0.839,51.3,42,0.781,82.6,39,0.22,112.9,11
2016,"PAT","PE1",242,193.7,"Single pass",0.016,NA,NA,0.06,102,4,0.075,133.8,5
2016,"PAT","PO1",242,179.2,"Single pass",0.431,59.2,22,0.458,90.8,24,0.299,131.2,13
2016,"PAT","PO2",242,150,"Single pass",0.288,60.9,16,0.326,89.6,19,0.018,130,1
2016,"MAT","A1",244,150,"Single pass",0.029,56,1,0.013,NA,NA,0.032,116.5,2
2016,"MAT","A2",238,150,"Single pass",0.495,54.4,24,0.138,91.9,9,0.155,112.6,8
2016,"MAT","C1",244,195.3,"Single pass",0.911,45.9,42,0.178,75.8,11,0.02,103,1
2016,"MAT","C2",244,150,"Single pass",0.503,51.5,25,0.32,78.4,18,0.34,107.3,14
2016,"MAT","H1",237,229.3,"Single pass",0.016,NA,NA,0.012,NA,NA,0.019,100,1
2016,"MAT","H2",237,150,"Single pass",0.931,58.7,45,0.163,97.9,11,0.195,111.8,10
2016,"MAT","M1",236,150,"Single pass",0.427,51,22,0.116,86,8,0.123,112.4,7
2016,"MAT","M12",238,117.5,"Calibration",0.664,53.9,77,0.156,90.5,17,0.018,128.5,2
2016,"MAT","M19",236,150,"Single pass",0.111,52.7,6,0.255,84.9,15,0.031,102,2
2016,"MAT","M33",236,150,"Single pass",1.3,60.8,62,0.16,71.7,11,0.075,108.8,5
2016,"MAT","M9",236,150,"Single pass",0.217,55.9,11,0.623,88.3,30,0.109,109.8,6
2016,"MAT","MK1",236,150,"Single pass",0.343,56.3,17,0.022,88,1,0.107,106.2,6
2016,"MAT","NH1",237,153.9,"Single pass",0.268,54,14,0.044,98,3,0.128,130.6,7
2016,"OTH","56",257,182.4,"Single pass",0,NA,NA,0.001,NA,NA,0.099,118.7,6
2016,"OTH","9",257,207.1,"Single pass",0,NA,NA,0.004,83,1,0.084,105,5
2017,"RES","1",234,150,"Single pass",0.075,54.8,5,0.552,79.6,23,0.031,98.3,3
2017,"RES","11",213,144.5,"Single pass",0.155,53,4,0.524,77,25,0.082,105,6
2017,"RES","12",212,146.9,"Single pass",0.013,NA,NA,0.011,NA,NA,0.036,129,3
2017,"RES","2",235,150,"Single pass",0.502,57,24,0.044,75.7,3,0.007,NA,NA
2017,"RES","3",235,150,"Single pass",0.28,52.6,15,0.03,70.5,2,0.024,95.5,2
2017,"RES","4",235,150,"Single pass",0.041,51,2,0.021,82,1,0.007,NA,NA
2017,"RES","5",228,150,"Single pass",0.11,53.3,6,0.278,78.8,16,0.024,109,2
2017,"RES","57",206,115.3,"Calibration",0.147,43.8,16,0.006,NA,NA,0.004,NA,NA
2017,"RES","6",228,105.1,"Calibration",0.196,50.9,19,0.11,74,10,0.011,111,1
2017,"RES","7",229,150,"Single pass",0.121,54.6,7,0.336,79.7,20,0.469,109.3,19
2017,"RES","8",215,150,"Single pass",0.499,48.5,25,0.193,75,13,0.006,NA,NA
2017,"RES","CORB",235,197.2,"Single pass",0.012,NA,NA,0.018,91,1,0.171,113.6,10
2017,"RES","FB",235,150,"Single pass",0.409,51.7,23,0.47,77.3,24,0.048,105.8,4
2017,"RES","TB",229,150,"Single pass",0.179,49.9,10,0.041,76,3,0.007,NA,NA
2017,"RES","WB",229,150,"Single pass",2.256,53.1,25,0.155,89,11,0.343,110.5,16
2017,"KED","28",257,150,"Single pass",0.607,52.6,25,0.052,82,4,0.009,NA,NA
2017,"KED","29",257,102.5,"Calibration",0.028,62,2,0.171,83.9,17,0.06,106.4,5
2017,"KED","30",194,123.4,"Calibration",0.355,38.1,40,0.176,74.1,20,0.016,107.5,2
2017,"KED","32",206,150,"Single pass",0.054,44,3,0.01,NA,NA,0.009,NA,NA
2017,"KED","34",192,150,"Single pass",0.013,NA,NA,0.01,NA,NA,0.009,NA,NA
2017,"KED","36",208,155.6,"Single pass",0.087,NA,NA,0.038,87.3,3,0.192,115.8,6
2017,"KED","37",208,180.2,"Single pass",0.013,NA,NA,0.009,NA,NA,0.009,NA,NA
2017,"KED","38",200,150,"Single pass",0.159,44.2,9,0.347,79.7,22,0.092,110.5,6
2017,"KED","39",199,88.3,"Calibration",0.419,45.1,27,0.303,81.5,22,0.21,111.2,20
2017,"KED","40",201,142.1,"Calibration",0.018,43,2,0.04,80.6,5,0.094,97.8,12
2017,"KED","41",200,102.5,"Calibration",0.129,45.5,13,0.16,81.6,17,0.03,104,3
2017,"KED","42",198,108.4,"Calibration",0.211,39.9,14,0.013,83,1,0.028,121.3,3
2017,"KED","76",208,150,"Single pass",1.496,54.9,25,0.308,87.2,12,0.996,105.9,33
2017,"KED","77",208,150,"Single pass",2.55,50.4,41,0.049,87.2,4,0.342,108.2,15
2017,"KED","80",199,150,"Single pass",0.987,42,24,0.082,79,6,0.043,112.7,3
2017,"KED","81",198,160,"Single pass",0.93,41.5,24,0.01,NA,NA,0.141,111.5,8
2017,"KED","82",198,150,"Single pass",0.06,39.7,3,0.169,82.5,11,0.082,120.8,5
2017,"KED","W",206,150,"Single pass",0.04,50,2,0.199,80.1,13,0.06,108.8,4
2017,"LMR","43",194,150,"Single pass",0.549,38.6,28,0.096,75.4,8,0.012,95,1
2017,"LMR","44",212,150,"Single pass",0.541,47.2,26,0.351,80.5,20,0.197,105.4,12
2017,"LMR","45",207,108.9,"Calibration",0.536,48.5,23,0.043,87.5,4,0.004,NA,NA
2017,"LMR","46",213,150,"Single pass",0.552,50.7,23,0.257,85.4,17,0.033,114.7,3
2017,"LMR","47",207,179.7,"Single pass",0.072,48,4,0.011,NA,NA,0.006,NA,NA
2017,"LMR","49",212,220.1,"Single pass",0.013,NA,NA,0.01,NA,NA,0.02,120.5,2
2017,"LMR","50",212,150,"Single pass",0.014,NA,NA,0.799,82.3,18,0.006,NA,NA
2017,"LMR","51",191,150,"Single pass",0.028,35,1,0.154,85.3,10,0.232,97.9,11
2017,"LMR","52",192,95.9,"Calibration",3.26,38.4,280,0.019,83,2,0.068,101.2,8
2017,"LMR","53",191,106,"Calibration",0.007,NA,NA,0.037,82.5,4,0.13,99.9,13
2017,"LMR","85",212,150,"Single pass",1.638,45.6,35,0.051,79.2,4,0.006,NA,NA
2017,"UPS","14",234,104.4,"Calibration",0.391,49.8,26,0.156,78.8,15,0.004,NA,NA
2017,"UPS","15",226,150,"Single pass",0.177,54.2,9,0.012,NA,NA,0.006,NA,NA
2017,"UPS","16",227,150,"Single pass",0.307,51.1,17,0.398,77.1,24,0.006,NA,NA
2017,"UPS","17",220,150,"Single pass",0.596,46.6,25,0.133,81.1,9,0.006,NA,NA
2017,"UPS","17A",220,112.8,"Calibration",0.354,48.7,26,0.05,82.6,5,0.004,NA,NA
2017,"UPS","18",227,150,"Single pass",0.11,48.3,6,0.082,81.3,6,0.035,114.3,3
2017,"UPS","21",215,150,"Single pass",0.514,42,21,0.052,82.8,4,0.013,97,1
2017,"UPS","22",221,150,"Single pass",1.323,54.5,25,0.457,86.1,23,0.02,97,2
2017,"UPS","23",226,150,"Single pass",1.447,57.3,25,0.294,90.5,20,0.279,117.4,15
2017,"UPS","24",222,106.6,"Calibration",0.135,54.9,14,0.092,86.9,9,0.077,104.1,8
2017,"UPS","260km",236,125,"Single pass",0.017,NA,NA,0.031,91.5,2,0.116,118.1,7
2017,"UPS","282km",236,145,"Single pass",0.526,55.4,24,0.424,84.3,22,0.211,109.2,12
2017,"UPS","40M",215,150.9,"Single pass",0.017,NA,NA,0.012,NA,NA,0.034,122.3,3
2017,"UPS","60",227,150,"Single pass",0.555,48.4,25,0.166,86.9,11,0.035,101,3
2017,"UPS","61",227,150,"Single pass",0.531,52.9,25,0.175,85.7,11,0.023,114,2
2017,"UPS","62",236,150,"Single pass",0.586,50.2,24,0.26,78.4,17,0.08,107.3,6
2017,"UPS","64",236,126.5,"Single pass",0.04,63,2,0.064,86.6,5,0.047,115.8,4
2017,"UPS","65",221,67,"Calibration",0.694,53.4,29,0.082,87.9,7,0.004,NA,NA
2017,"UPS","68",221,155.2,"Single pass",0.579,54.7,25,0.027,82,2,0.047,92.5,4
2017,"UPS","70",226,129.5,"Single pass",1.868,55.8,25,0.01,NA,NA,0.03,132.7,3
2017,"PAT","P1",240,150,"Single pass",0.283,58.7,13,0.07,95.5,4,0.058,114.3,3
2017,"PAT","P2",241,150,"Single pass",0.285,53.2,15,0.106,98.4,7,0.034,128.5,2
2017,"PAT","P4",241,150,"Single pass",0.371,59.1,19,0.405,87,22,0.184,115.7,9
2017,"PAT","PO1",240,150,"Single pass",0.29,62,14,0.258,96.7,14,0.46,131.6,16
2017,"PAT","PO2",240,150,"Single pass",0.351,60,17,0.153,88.3,9,0.073,122.8,4
2017,"MAT","A1",255,160,"Single pass",0.121,56.9,7,0.011,NA,NA,0.018,110,1
2017,"MAT","A2",255,150,"Single pass",0.106,59,6,0.124,90.9,8,0.018,115,1
2017,"MAT","C1",255,150,"Single pass",0.648,53,25,0.044,76.3,3,0.01,NA,NA
2017,"MAT","C2",255,150,"Single pass",0.597,54.2,24,0.469,73.4,24,0.085,110.8,5
2017,"MAT","H1",254,276.5,"Single pass",0.013,NA,NA,0.018,76,1,0.016,125,1
2017,"MAT","H2",254,150,"Single pass",0.051,66,3,0.293,95.6,17,0.524,121.4,19
2017,"MAT","M1",242,150,"Single pass",0.013,NA,NA,0.011,NA,NA,0.01,NA,NA
2017,"MAT","M12",243,111.6,"Calibration",0.091,63.2,10,0.095,96.3,10,0.061,120.5,6
2017,"MAT","M19",242,150,"Single pass",0.142,57.9,9,0.241,85.6,16,0.109,110.7,7
2017,"MAT","M33",242,150,"Single pass",0.751,61.7,23,0.042,68.7,3,0.104,104.2,6
2017,"MAT","M9",242,150,"Single pass",0.546,57.5,27,0.166,89.5,11,0.265,116.5,12
2017,"MAT","MK1",242,150,"Single pass",0.467,58.9,24,0.067,93,5,0.261,107.6,12
2017,"MAT","NH1",254,156.2,"Single pass",0.262,62.6,14,0.03,88,2,0.03,122,2
2017,"OTH","56",234,138.3,"Single pass",0.007,56,1,0.008,75,1,0.071,139.2,4
2017,"OTH","9",234,172.7,"Single pass",0.002,NA,NA,0.007,83,1,0.126,102.1,7
2018,"RES","11",205,165,"Single pass",0.015,NA,NA,0.008,NA,NA,0.005,NA,NA
2018,"RES","2",242,150,"Single pass",0.615,55.3,25,0.008,NA,NA,0.005,NA,NA
2018,"RES","3",242,150,"Single pass",0.086,54.8,5,0.015,76,1,0.005,NA,NA
2018,"RES","4",242,150,"Single pass",0.209,54.6,11,0.391,80,21,0.02,100.5,2
2018,"RES","5",249,150,"Single pass",0.286,51.1,15,0.064,83.2,5,0.02,108.5,2
2018,"RES","57",211,105.1,"Calibration",0.029,45.7,3,0.012,79,1,0.01,92,1
2018,"RES","6",249,103.8,"Calibration",0.174,53.8,18,0.005,NA,NA,0.003,NA,NA
2018,"RES","7",248,150,"Single pass",0.9,53.7,25,0.625,81.2,14,0.657,112.9,10
2018,"RES","8",211,150,"Single pass",0.041,46.5,2,0.014,73,1,0.011,98,1
2018,"RES","TB",248,150,"Single pass",0.628,51.1,25,0.015,78,1,0.005,NA,NA
2018,"RES","WB",248,150,"Single pass",0.409,57.7,22,0.468,84.8,26,0.262,116.2,13
2018,"KED","28",205,150,"Single pass",0.084,42,5,0.01,NA,NA,0.007,NA,NA
2018,"KED","30",207,119.9,"Calibration",0.221,47.4,26,0.112,80.5,13,0.031,102.8,4
2018,"KED","32",199,150,"Single pass",0.022,45,1,0.01,NA,NA,0.007,NA,NA
2018,"KED","34",197,150,"Single pass",0.036,36.5,2,0.01,NA,NA,0.008,NA,NA
2018,"KED","36",213,140.7,"Single pass",0.01,NA,NA,0.009,NA,NA,0.036,117.7,3
2018,"KED","37",213,233.6,"Single pass",0.01,NA,NA,0.009,NA,NA,0.007,NA,NA
2018,"KED","38",206,150,"Single pass",0.046,47.7,3,0.082,84,7,0.022,113.5,2
2018,"KED","39",204,84.5,"Calibration",0.016,45,1,0.412,79.1,19,0.106,108.8,5
2018,"KED","40",205,166.9,"Calibration",0.107,46.5,16,0.047,83.8,6,0.067,108.4,9
2018,"KED","41",206,102.7,"Calibration",0.474,48.2,26,0.106,84.3,10,0.128,108,12
2018,"KED","42",200,105.1,"Calibration",0.862,38.3,25,0.042,80.6,5,0.02,120,2
2018,"KED","76",213,150,"Single pass",0.034,52.5,2,0.415,89.1,18,0.186,101.6,7
2018,"KED","77",213,153,"Single pass",0.01,NA,NA,0.323,87.3,19,0.083,116.7,6
2018,"KED","80",204,150,"Single pass",1.219,42.9,25,0.08,86.5,6,0.039,104,3
2018,"KED","81",200,150,"Single pass",0.535,38.9,25,0.05,83.8,4,0.038,121,3
2018,"KED","82",200,153,"Single pass",0.053,36.3,3,0.163,79.8,11,0.038,111.7,3
2018,"KED","W",211,150,"Single pass",0.357,48.3,18,0.237,82.7,15,0.093,106.3,6
2018,"LMR","43",199,150,"Single pass",0.072,41.8,4,0.017,79.5,2,0.01,111,1
2018,"LMR","44",214,150,"Single pass",0.194,48,11,0.005,NA,NA,0.005,NA,NA
2018,"LMR","45",212,111.3,"Calibration",0.336,47.8,37,0.003,NA,NA,0.003,NA,NA
2018,"LMR","46",212,150,"Single pass",0.204,51.8,12,0.071,84.7,7,0.027,97.3,3
2018,"LMR","47",212,150,"Single pass",0.026,50,1,0.005,NA,NA,0.005,NA,NA
2018,"LMR","49",214,150,"Single pass",0.014,NA,NA,0.005,NA,NA,0.019,123,2
2018,"LMR","50",214,150,"Single pass",0.089,53,5,0.005,NA,NA,0.03,106.3,3
2018,"LMR","52",197,104.1,"Calibration",1.351,42.1,24,0.021,85.8,4,0.053,94.9,7
2018,"LMR","53",199,96.4,"Calibration",0.826,44.3,24,0.059,92.5,6,0.082,106.1,9
2018,"LMR","85",214,150,"Single pass",0.09,43.2,5,0.182,80.1,13,0.01,96,1
2018,"UPS","14",219,112.3,"Calibration",0.422,44.3,45,0.034,78.5,4,0.016,105.5,2
2018,"UPS","16",226,150,"Single pass",0.128,54.1,7,0.233,75.6,14,0.023,107,2
2018,"UPS","17",225,150,"Single pass",0.024,50,1,0.1,78.9,7,0.013,106,1
2018,"UPS","17A",225,116.1,"Calibration",0.025,52,2,0.023,80,2,0.004,NA,NA
2018,"UPS","18",225,150,"Single pass",0.158,51,9,0.143,77.3,10,0.023,111,2
2018,"UPS","21",220,150,"Single pass",0.128,49,7,0.071,77.2,5,0.037,105.3,3
2018,"UPS","22",226,150,"Single pass",0.261,55,15,0.223,85.1,15,0.081,106.8,6
2018,"UPS","23",227,150,"Single pass",0.245,55.1,14,0.618,90.2,34,0.148,122.4,9
2018,"UPS","24",228,108.6,"Calibration",0.338,54.4,26,0.11,85.4,14,0.016,121,2
2018,"UPS","260km",220,153.3,"Single pass",0.039,43.5,2,0.012,NA,NA,0.014,140,1
2018,"UPS","282km",247,137.2,"Single pass",0.023,60,1,0.072,89.6,5,0.116,115.1,7
2018,"UPS","40M",220,234.2,"Single pass",0.012,NA,NA,0.018,87,1,0.045,121.5,4
2018,"UPS","60",226,150,"Single pass",0.538,48.4,26,0.291,77.6,17,0.006,NA,NA
2018,"UPS","61",226,150,"Single pass",0.172,54.9,9,0.043,81.3,3,0.007,NA,NA
2018,"UPS","62",247,150,"Single pass",0.218,55.3,13,0.095,74.4,7,0.034,109.7,3
2018,"UPS","64",247,115.4,"Single pass",0.232,65.3,12,0.06,90.8,4,0.35,116.7,14
2018,"UPS","65",232,87.7,"Calibration",0.709,48.1,25,0.033,84.7,3,0.012,117,1
2018,"UPS","68",232,156.2,"Single pass",0.063,57,4,0.039,85,3,0.012,96,1
2018,"UPS","70",227,137,"Single pass",0.13,54,8,0.28,86.9,18,0.063,98.4,5
2018,"UPS","CR",227,150,"Single pass",0.162,49,9,0.133,78.9,9,0.013,114,1
2018,"PAT","P1",233,150,"Single pass",1.062,57.6,25,0.046,97.3,3,0.009,NA,NA
2018,"PAT","P2",233,150,"Single pass",1.295,51.2,28,0.041,92.3,3,0.015,122,1
2018,"PAT","P3",234,150,"Single pass",2.059,54.8,23,0.206,91.9,14,0.085,117.7,6
2018,"PAT","P4",234,150,"Single pass",1.39,52.2,26,0.35,86.2,20,0.098,116.8,6
2018,"PAT","PE1",233,139.2,"Single pass",1.669,54.6,25,0.032,88,2,0.017,106,1
2018,"PAT","PO1",233,150,"Single pass",0.448,58.7,22,0.545,93.6,29,0.285,128.4,13
2018,"PAT","PO2",233,150,"Single pass",0.803,57.1,30,0.112,91.6,8,0.091,126.5,6
2018,"MAT","A1",240,150,"Single pass",0.025,55,1,0.011,NA,NA,0.009,NA,NA
2018,"MAT","A2",242,150,"Single pass",0.135,58.4,7,0.094,93.5,6,0.064,121.5,4
2018,"MAT","C1",240,199.5,"Single pass",0.462,55.7,24,0.082,81.3,6,0.008,NA,NA
2018,"MAT","C2",240,212.3,"Single pass",0.367,50.2,20,0.052,82.8,4,0.094,106.3,6
2018,"MAT","H1",239,242.4,"Single pass",0.012,NA,NA,0.01,NA,NA,0.026,100,2
2018,"MAT","H2",239,150,"Single pass",0.173,56.2,10,0.028,90.5,2,0.119,112,7
2018,"MAT","M1",236,150,"Single pass",0.654,55.2,25,0.096,92.3,7,0.318,111.5,14
2018,"MAT","M12",235,95.2,"Calibration",0.163,55.9,14,0.048,92.6,5,0.054,111,5
2018,"MAT","M19",235,150,"Single pass",0.063,53.5,4,0.297,85,19,0.054,106.2,4
2018,"MAT","M33",235,150,"Single pass",0.469,55.9,29,0.162,87.4,13,0.007,NA,NA
2018,"MAT","M9",235,150,"Single pass",0.135,56.4,8,0.317,88.8,19,0.094,114.2,6
2018,"MAT","MK1",241,150,"Single pass",0.023,59,1,0.168,92,11,0.172,118,9
2018,"MAT","NH1",239,142.5,"Single pass",0.245,60.2,12,0.031,97.5,2,0.03,119.5,2
2018,"OTH","56",232,120.3,"Single pass",0,NA,NA,0.004,NA,NA,0.018,130,2
2018,"OTH","9",247,163.4,"Single pass",0,NA,NA,0.024,91.3,3,0.019,117.5,2
2019,"RES","1",211,150,"Single pass",0.012,NA,NA,0.024,86,2,0.003,NA,NA
2019,"RES","11",189,150,"Single pass",0.027,34,1,0.009,NA,NA,0.003,NA,NA
2019,"RES","2",240,150,"Single pass",0.615,59.2,27,0.018,101,1,0.003,NA,NA
2019,"RES","3",240,150,"Single pass",0.546,55,25,0.016,92,1,0.003,NA,NA
2019,"RES","4",213,150,"Single pass",0.013,NA,NA,0.01,NA,NA,0.003,NA,NA
2019,"RES","57",227,83.2,"Calibration",0.449,57.6,25,0.074,92,7,0.029,122.5,4
2019,"RES","6",213,98.3,"Calibration",0.064,49.2,6,0.014,81,1,0.002,NA,NA
2019,"RES","7",218,150,"Single pass",0.248,54.7,13,0.616,89,25,0.007,126,1
2019,"RES","8",203,150,"Single pass",0.511,46.3,23,0.202,81.3,13,0.003,NA,NA
2019,"RES","CORB",240,143.6,"Single pass",0.021,58,1,0.045,95.2,4,0.013,125.5,2
2019,"RES","FB",240,150,"Single pass",0.163,57.2,10,0.135,87.1,10,0.013,116.5,2
2019,"RES","TB",218,150,"Single pass",0.514,49.8,26,0.073,82.5,6,0.003,NA,NA
2019,"RES","WB",218,150,"Single pass",0.33,48.6,18,0.33,83.9,15,0.312,113.7,11
2019,"KED","28",197,150,"Single pass",0.745,36.8,25,0.012,NA,NA,0.008,NA,NA
2019,"KED","30",226,112.2,"Calibration",0.56,52.7,25,0.285,84.4,22,0.029,97.3,3
2019,"KED","32",190,150,"Single pass",0.03,34,1,0.014,NA,NA,0.009,NA,NA
2019,"KED","34",190,150,"Single pass",0.015,NA,NA,0.034,92,2,0.03,97,2
2019,"KED","36",226,121.1,"Single pass",0.015,NA,NA,0.09,89.7,6,0.103,102,6
2019,"KED","37",225,161.6,"Single pass",0.015,NA,NA,0.014,NA,NA,0.009,NA,NA
2019,"KED","38",196,150,"Single pass",0.566,39.4,25,0.361,76.8,20,0.086,109.4,5
2019,"KED","39",224,102.4,"Calibration",0.226,54,21,0.275,83,24,0.149,116.1,13
2019,"KED","40",197,150,"Single pass",0.257,39.6,13,0.095,81.7,7,0.027,117,2
2019,"KED","41",196,101.5,"Calibration",0.384,37.5,25,0.235,83.2,17,0.062,106.8,6
2019,"KED","42",191,105.7,"Calibration",0.229,31.5,26,0.135,81.8,16,0.038,97,4
2019,"KED","76",224,150,"Single pass",0.428,56.5,19,0.196,90.8,11,0.233,119.9,10
2019,"KED","77",224,150,"Single pass",0.205,58.5,11,0.029,88,2,0.313,122.9,15
2019,"KED","80",225,150,"Single pass",3.381,48.1,25,0.182,84,11,0.061,115.5,4
2019,"KED","81",191,150,"Single pass",0.135,32.1,7,0.297,79.8,18,0.043,116,3
2019,"KED","82",191,150,"Single pass",0.016,NA,NA,0.728,76.8,24,0.03,121,1
2019,"KED","W",227,150,"Single pass",0.901,50,24,0.488,81.4,16,0.322,114,9
2019,"LMR","43",192,150,"Single pass",0.708,37.5,25,0.165,78.3,12,0.016,115,2
2019,"LMR","44",199,150,"Single pass",0.524,41,25,0.069,76,6,0.003,NA,NA
2019,"LMR","45",198,150,"Single pass",0.52,44.6,23,0.016,88,1,0.004,NA,NA
2019,"LMR","46",198,150,"Single pass",1.219,43,25,0.24,82.4,18,0.024,106,3
2019,"LMR","47",198,150,"Single pass",2.142,40.4,25,0.008,NA,NA,0.003,NA,NA
2019,"LMR","49",199,150,"Single pass",0.045,43.5,2,0.009,NA,NA,0.016,124,2
2019,"LMR","50",199,150,"Single pass",0.659,42.2,25,0.069,84.2,6,0.003,NA,NA
2019,"LMR","51",189,150,"Single pass",0.066,37.3,3,0.2,85.5,13,0.016,107,2
2019,"LMR","52",189,112.3,"Calibration",1.232,34.2,24,0.054,91,7,0.037,104.2,4
2019,"LMR","53",190,113,"Calibration",0.224,35.3,24,0.149,89.7,16,0.047,97.8,6
2019,"LMR","85",199,150,"Single pass",0.03,42,1,0.009,NA,NA,0.003,NA,NA
2019,"UPS","14",211,106.1,"Calibration",0.23,46.7,23,0.029,80,3,0.004,NA,NA
2019,"UPS","15",220,150,"Single pass",0.528,49.6,25,0.082,80.2,6,0.013,109,1
2019,"UPS","16",205,150,"Single pass",0.16,48.3,9,0.174,79.9,12,0.153,102.3,9
2019,"UPS","17",204,150,"Single pass",0.051,43,3,0.158,78.3,11,0.085,107.2,6
2019,"UPS","17A",204,104,"Calibration",0.105,43.7,10,0.087,78.2,8,0.019,101.3,3
2019,"UPS","18",204,150,"Single pass",0.084,44,5,0.027,76,2,0.013,125,1
2019,"UPS","21",203,150,"Single pass",0.087,42,5,0.051,80,4,0.023,105,2
2019,"UPS","22",210,150,"Single pass",0.346,47.5,18,0.208,82.6,14,0.065,108.4,5
2019,"UPS","23",206,150,"Single pass",2.748,44.4,24,0.241,87.5,16,0.196,118.6,10
2019,"UPS","24",212,105.4,"Calibration",0.086,46.1,9,0.087,83.4,9,0.032,115.8,4
